logFC	logCPM	LR	PValue	status
chr6:30746088-30762452	  2.265724	 6.1220	1.075e+00	0.299929	test
chr6:30746105-30747267	 -3.331746	 0.9711	4.187e-01	0.517592	test
chr6:30746245-30747450	 -1.932967	 4.9635	7.427e-01	0.388795	test
chr6:30746306-30749873	 -9.322636	 4.9471	5.178e+00	0.022878	test
chr6:30746368-30747624	 -0.103187	 7.7393	2.458e-03	0.960460	test
chr6:30746495-30747932	  0.222048	 6.4587	1.127e-02	0.915439	test
chr6:30746571-30755935	 -4.258260	 1.3033	7.374e-01	0.390505	test
chr6:30746601-30747989	 -9.847732	 5.4380	5.831e+00	0.015748	test
chr6:30746737-30748272	 -1.213581	 6.7393	3.262e-01	0.567927	test
chr6:30747166-30748338	 -1.824544	 6.9684	7.122e-01	0.398709	test
chr6:30747267-30749270	 -0.330150	 6.3764	2.480e-02	0.874873	test
chr6:30747458-30749513	 -1.133609	 5.7756	2.804e-01	0.596422	test
chr6:30747469-30755942	  0.163678	 5.7933	6.069e-03	0.937904	test
chr6:30747507-30763597	 -0.246557	 4.9603	1.341e-02	0.907822	test
chr6:30747589-30749585	 -1.165107	 5.7969	2.959e-01	0.586481	test
chr6:30747703-30749775	  0.895537	 3.3725	1.632e-01	0.686206	test
chr6:30747967-30749823	 -0.438806	 8.4615	4.439e-02	0.833130	test
chr6:30748038-30756775	 -6.654652	 2.7051	2.291e+00	0.130099	test
chr6:30748090-30750037	  0.915431	 7.2131	1.902e-01	0.662744	test
chr6:30748273-30750436	 -1.918428	 6.3462	7.730e-01	0.379304	test
chr6:30749194-30751010	 -6.368324	 2.5006	2.046e+00	0.152588	test
chr6:30749264-30756801	 -1.705475	 6.4181	6.216e-01	0.430471	test
chr6:30749458-30751936	 -0.142516	 9.1897	4.709e-03	0.945293	test
chr6:30749568-30753408	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30749642-30757236	 -0.678930	 5.6053	1.023e-01	0.749095	test
chr6:30749666-30768913	 -0.718993	 6.4154	1.164e-01	0.732930	test
chr6:30749690-30754515	 -0.302740	 3.9048	1.903e-02	0.890271	test
chr6:30749804-30754880	  0.467504	 6.2556	4.975e-02	0.823499	test
chr6:30749850-30757549	 -0.117629	 8.2415	3.200e-03	0.954886	test
chr6:30750001-30754965	  7.898946	 3.4450	6.920e+00	0.008524	test
chr6:30750080-30758531	  0.089021	 6.2165	1.807e-03	0.966093	test
chr6:30750219-30755906	 -1.210042	 7.3793	3.267e-01	0.567620	test
chr6:30750652-30756096	  0.171082	 5.8620	6.639e-03	0.935062	test
chr6:30751944-30756233	  1.447418	 5.8164	4.597e-01	0.497787	test
chr6:30752571-30756266	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30754326-30756651	  0.297163	 4.9687	1.962e-02	0.888611	test
chr6:30754540-30756673	  0.074731	 9.1926	1.295e-03	0.971290	test
chr6:30754899-30756774	 -1.697711	 6.2998	6.147e-01	0.433030	test
chr6:30755898-30757188	  3.055097	 9.3689	1.853e+00	0.173383	test
chr6:30755945-30758611	  4.962126	 6.4200	4.050e+00	0.044173	test
chr6:30755996-30770806	 -6.518580	 2.6068	2.173e+00	0.140463	test
chr6:30756029-30757181	 -6.588220	 2.6569	2.233e+00	0.135086	test
chr6:30756158-30757379	 -2.079777	 5.3786	8.672e-01	0.351740	test
chr6:30756238-30758818	  0.258760	 3.6288	1.385e-02	0.906308	test
chr6:30756259-30757548	 -7.647475	 3.4766	3.254e+00	0.071263	test
chr6:30756550-30757614	 -1.746071	 4.8243	6.114e-01	0.434273	test
chr6:30756652-30757805	  2.291878	 3.5317	1.028e+00	0.310741	test
chr6:30756768-30758237	 -2.344494	 4.8965	1.043e+00	0.307148	test
chr6:30756810-30762382	 -1.704651	 6.1830	6.177e-01	0.431891	test
chr6:30756845-30772153	 -1.335958	 6.2527	3.893e-01	0.532651	test
chr6:30756854-30758464	  0.156559	 6.8160	5.626e-03	0.940211	test
chr6:30757176-30758519	 -0.310015	 6.5838	2.193e-02	0.882271	test
chr6:30757202-30763401	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30757383-30758647	 -7.647475	 3.4766	3.254e+00	0.071263	test
chr6:30757477-30763600	 -8.230037	 3.9678	3.888e+00	0.048637	test
chr6:30757479-30758745	 -0.881984	 6.1345	1.733e-01	0.677219	test
chr6:30757617-30758947	 -1.250211	 5.2302	3.326e-01	0.564131	test
chr6:30757804-30759205	  0.827638	 6.7717	1.555e-01	0.693367	test
chr6:30757883-30764139	 -0.063507	 6.1743	9.183e-04	0.975825	test
chr6:30758116-30759256	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30758420-30759739	  1.140967	 7.1826	2.929e-01	0.588339	test
chr6:30758515-30759848	 -0.674792	 8.0837	1.042e-01	0.746810	test
chr6:30758557-30764318	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30758612-30778692	  1.381073	 7.3693	4.249e-01	0.514493	test
chr6:30758628-30759974	 -5.220064	 1.7761	1.225e+00	0.268312	test
chr6:30758748-30760536	 -0.220280	 5.2229	1.080e-02	0.917226	test
chr6:30758780-30765734	 -1.019878	 7.5941	2.345e-01	0.628191	test
chr6:30758861-30760825	 -0.111147	 7.9584	2.854e-03	0.957392	test
chr6:30759117-30761553	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30759240-30761654	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30759592-30762299	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30759746-30762357	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30759919-30762504	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30760049-30762780	  7.677561	 3.2352	6.612e+00	0.010130	test
chr6:30760744-30763383	  0.975963	 5.1317	2.104e-01	0.646436	test
chr6:30761491-30763578	  3.256121	 8.8217	2.067e+00	0.150486	test
chr6:30761582-30763769	  0.876915	 5.9952	1.729e-01	0.677508	test
chr6:30761784-30763983	  6.106623	 1.8954	4.372e+00	0.036527	test
chr6:30762356-30764044	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30762370-30768066	  0.269529	 5.7443	1.644e-02	0.897974	test
chr6:30762407-30782201	  1.426727	 6.0638	4.483e-01	0.503124	test
chr6:30762503-30764190	 -0.459135	 7.6042	4.839e-02	0.825890	test
chr6:30762585-30768897	  0.040145	 7.3102	3.713e-04	0.984626	test
chr6:30762592-30764305	 -0.989737	 7.9856	2.217e-01	0.637755	test
chr6:30763318-30764800	  1.185681	 7.5484	3.163e-01	0.573850	test
chr6:30763574-30764994	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30763579-30770757	  2.364362	 5.0413	1.146e+00	0.284486	test
chr6:30763601-30785679	 -6.718160	 2.7516	2.348e+00	0.125462	test
chr6:30763768-30765727	 -1.191599	 7.0271	3.160e-01	0.574046	test
chr6:30763935-30765842	  1.659520	 5.4708	5.947e-01	0.440594	test
chr6:30764017-30770780	 -8.272964	 4.0049	3.936e+00	0.047256	test
chr6:30764042-30766412	 -1.046231	 6.6256	2.440e-01	0.621311	test
chr6:30764140-30785818	 -0.321593	 5.2778	2.300e-02	0.879447	test
chr6:30764148-30766680	 -0.094399	 3.4310	1.788e-03	0.966273	test
chr6:30764315-30766773	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30764317-30772147	 -0.959629	 6.9764	2.070e-01	0.649125	test
chr6:30764786-30766954	 -5.534230	 1.9580	1.424e+00	0.232801	test
chr6:30764788-30773962	 -6.200580	 2.3849	1.910e+00	0.166976	test
chr6:30764922-30767235	 -0.182590	 6.6128	7.624e-03	0.930419	test
chr6:30765664-30768004	 -0.033786	 4.8499	2.518e-04	0.987338	test
chr6:30765758-30768021	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30766120-30768893	 -9.352963	 4.9752	5.215e+00	0.022393	test
chr6:30766446-30768977	 -6.010735	 2.2578	1.762e+00	0.184336	test
chr6:30766770-30769378	 -6.445407	 2.5548	2.111e+00	0.146278	test
chr6:30766936-30769602	 -0.193670	 7.2277	8.625e-03	0.926008	test
chr6:30767208-30769807	 -4.817872	 1.5627	1.000e+00	0.317311	test
chr6:30767238-30775799	 -6.200580	 2.3849	1.910e+00	0.166976	test
chr6:30767593-30769908	 -6.200580	 2.3849	1.910e+00	0.166976	test
chr6:30768005-30770708	 -6.445407	 2.5548	2.111e+00	0.146278	test
chr6:30768844-30770767	  3.832575	 3.7346	2.556e+00	0.109852	test
chr6:30768896-30777631	 -8.335051	 4.0589	4.007e+00	0.045320	test
chr6:30768963-30770851	 -2.346958	 3.5075	8.872e-01	0.346246	test
chr6:30769348-30772059	 -7.277621	 3.1787	2.876e+00	0.089903	test
chr6:30769533-30772136	 -8.643872	 4.3309	4.363e+00	0.036725	test
chr6:30769619-30777651	 -0.231170	 6.3223	1.217e-02	0.912160	test
chr6:30769728-30772281	 -0.592117	 5.3003	7.738e-02	0.780885	test
chr6:30769867-30773060	 -3.510672	 5.3272	2.095e+00	0.147806	test
chr6:30770158-30773349	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30770725-30773357	 -1.309265	 4.1395	3.395e-01	0.560140	test
chr6:30770758-30778683	  1.969001	 6.3884	8.301e-01	0.362250	test
chr6:30770789-30787411	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30770857-30773870	 -9.172018	 4.8084	4.994e+00	0.025439	test
chr6:30771903-30773876	  0.253996	 5.6753	1.458e-02	0.903883	test
chr6:30772127-30779049	 -5.668901	 2.0399	1.515e+00	0.218417	test
chr6:30772131-30775782	  1.390672	 3.7432	4.002e-01	0.526974	test
chr6:30772148-30787768	 -1.518797	 5.9126	4.934e-01	0.482434	test
chr6:30772280-30775795	 -8.506730	 4.2094	4.204e+00	0.040338	test
chr6:30772341-30780259	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30772624-30776400	 -1.385758	 7.0500	4.230e-01	0.515442	test
chr6:30773129-30776865	 -9.583591	 5.1897	5.500e+00	0.019014	test
chr6:30773350-30777343	 -0.814642	 8.1710	1.513e-01	0.697285	test
chr6:30773732-30777625	  2.756756	 4.2882	1.485e+00	0.223070	test
chr6:30773858-30778298	  7.415935	 2.9915	6.246e+00	0.012449	test
chr6:30775312-30778522	 -5.792067	 2.1168	1.601e+00	0.205727	test
chr6:30775796-30781705	  0.260323	 5.5071	1.527e-02	0.901667	test
chr6:30775805-30778681	  1.605298	 5.4843	5.583e-01	0.454965	test
chr6:30776005-30779016	 -2.098404	 5.0900	8.679e-01	0.351537	test
chr6:30776878-30779046	 -0.360371	10.3449	3.008e-02	0.862304	test
chr6:30777325-30779937	  0.499288	 7.3717	5.724e-02	0.810918	test
chr6:30777430-30781858	  0.635147	 5.7959	9.100e-02	0.762907	test
chr6:30777594-30780013	 -8.335051	 4.0589	4.007e+00	0.045320	test
chr6:30777618-30782041	 -0.002178	 4.6731	1.040e-06	0.999186	test
chr6:30778284-30780110	 -8.488632	 4.1934	4.183e+00	0.040839	test
chr6:30778521-30780252	  5.457492	 4.3418	4.481e+00	0.034283	test
chr6:30778521-30785051	  0.097122	 5.2936	2.113e-03	0.963333	test
chr6:30778668-30781150	 -2.807319	 5.6642	1.488e+00	0.222495	test
chr6:30778706-30790248	 -1.404067	 3.6893	3.687e-01	0.543693	test
chr6:30778907-30781243	 -1.549144	 4.9817	4.939e-01	0.482194	test
chr6:30779003-30785506	 -2.963604	 6.3593	1.678e+00	0.195209	test
chr6:30779022-30781363	 -4.284734	 6.0217	2.958e+00	0.085478	test
chr6:30779452-30781704	 -0.550243	 3.6722	6.076e-02	0.805304	test
chr6:30779997-30781857	  1.897448	 4.9656	7.599e-01	0.383345	test
chr6:30780096-30782038	 -8.488632	 4.1934	4.183e+00	0.040839	test
chr6:30780115-30785766	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30780224-30782200	  0.416431	 3.8498	3.657e-02	0.848337	test
chr6:30780586-30782438	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30781242-30782534	  1.073685	 2.4733	2.096e-01	0.647073	test
chr6:30781267-30786778	  6.684590	 2.3467	5.208e+00	0.022483	test
chr6:30781362-30783829	-10.165080	 5.7392	6.233e+00	0.012540	test
chr6:30781703-30783851	 -3.331746	 0.9711	4.187e-01	0.517592	test
chr6:30781749-30787253	  1.772210	 5.9765	6.783e-01	0.410185	test
chr6:30781856-30784990	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30781933-30792503	 -6.368324	 2.5006	2.046e+00	0.152588	test
chr6:30782014-30785376	 -2.266814	 5.2219	1.003e+00	0.316473	test
chr6:30782040-30787682	 -1.833567	 6.9754	7.189e-01	0.396508	test
chr6:30782199-30785503	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30782324-30785658	 -1.772552	 7.2765	6.774e-01	0.410499	test
chr6:30782476-30785816	 -4.817872	 1.5627	1.000e+00	0.317311	test
chr6:30782995-30786252	 -0.697366	 6.3331	1.095e-01	0.740735	test
chr6:30783850-30786406	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30785001-30786518	 -7.859480	 3.6524	3.479e+00	0.062143	test
chr6:30785018-30787778	 -1.556600	 8.3589	5.341e-01	0.464887	test
chr6:30785053-30792650	  1.284341	 6.4922	3.672e-01	0.544518	test
chr6:30785186-30786681	  3.946193	 6.4922	2.829e+00	0.092598	test
chr6:30785517-30786786	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30785518-30788265	 -0.076731	 7.2568	1.355e-03	0.970632	test
chr6:30785653-30787244	 -0.308620	 5.9585	2.153e-02	0.883333	test
chr6:30785765-30789574	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30785798-30787383	 -8.842188	 4.5085	4.597e+00	0.032027	test
chr6:30785817-30795035	  1.442663	 5.8694	4.570e-01	0.499010	test
chr6:30786026-30787582	 -0.635588	 5.7942	9.021e-02	0.763914	test
chr6:30786256-30787668	  2.990381	 4.5966	1.728e+00	0.188654	test
chr6:30786477-30787767	  0.198660	 8.9811	9.145e-03	0.923816	test
chr6:30786610-30787904	  1.150360	 2.9259	2.570e-01	0.612162	test
chr6:30786707-30789739	 -0.877417	 5.3298	1.680e-01	0.681911	test
chr6:30786759-30788176	  0.837531	 4.7489	1.539e-01	0.694825	test
chr6:30787213-30788395	 -8.116774	 3.8703	3.761e+00	0.052457	test
chr6:30787252-30790130	  0.149527	 5.5586	5.042e-03	0.943393	test
chr6:30787267-30796091	 -5.220064	 1.7761	1.225e+00	0.268312	test
chr6:30787366-30788454	  2.177761	 4.7205	9.780e-01	0.322703	test
chr6:30787485-30788577	  1.846180	 4.7894	7.188e-01	0.396553	test
chr6:30787583-30790254	  0.869149	 1.8305	1.159e-01	0.733507	test
chr6:30787673-30789439	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:30787766-30789522	 -8.813397	 4.4825	4.563e+00	0.032672	test
chr6:30787781-30796805	 -0.182129	 4.7650	7.272e-03	0.932043	test
chr6:30787789-30790600	 -1.349460	 5.4824	3.887e-01	0.532994	test
chr6:30787889-30789656	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30788163-30791485	 -1.980789	 5.5517	7.997e-01	0.371176	test
chr6:30788172-30789805	 -1.836161	 5.4412	6.926e-01	0.405285	test
chr6:30788331-30789915	  2.278246	 3.0025	9.784e-01	0.322591	test
chr6:30788445-30790140	 -0.773674	 6.0660	1.337e-01	0.714581	test
chr6:30788575-30790234	  6.684590	 2.3467	5.208e+00	0.022483	test
chr6:30788641-30791541	  0.366194	 3.8715	2.831e-02	0.866387	test
chr6:30789334-30790371	 -9.352963	 4.9752	5.215e+00	0.022393	test
chr6:30789521-30790596	 -2.468360	 0.7611	2.268e-01	0.633883	test
chr6:30789576-30792502	 -0.893559	 7.9973	1.814e-01	0.670186	test
chr6:30789635-30791465	  2.981277	 7.3044	1.769e+00	0.183469	test
chr6:30789769-30791539	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30789909-30792589	 -9.522642	 5.1328	5.425e+00	0.019856	test
chr6:30789914-30791978	 -6.947454	 2.9230	2.558e+00	0.109757	test
chr6:30790054-30792243	  6.563562	 8.6712	6.139e+00	0.013226	test
chr6:30790198-30792326	  0.937337	 4.5817	1.913e-01	0.661841	test
chr6:30790247-30797799	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30790249-30793735	 -0.343098	 7.9503	2.713e-02	0.869174	test
chr6:30790353-30792485	  6.106623	 1.8954	4.372e+00	0.036527	test
chr6:30790452-30794907	  0.595548	 5.7460	8.000e-02	0.777295	test
chr6:30790595-30792662	 -0.639194	 7.1318	9.304e-02	0.760349	test
chr6:30790681-30794937	  1.969183	 5.3343	8.204e-01	0.365057	test
chr6:30791424-30792739	 -0.560456	 8.3797	7.221e-02	0.788152	test
chr6:30791531-30793377	  0.886559	 2.5354	1.441e-01	0.704283	test
chr6:30791540-30795207	  0.477398	 5.4120	5.117e-02	0.821041	test
chr6:30791576-30798403	 -9.392431	 5.0117	5.264e+00	0.021776	test
chr6:30791954-30793664	  0.712840	 5.8286	1.145e-01	0.735077	test
chr6:30792210-30793749	  5.622476	 3.6564	4.528e+00	0.033348	test
chr6:30792319-30794663	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30792354-30795643	 -6.588220	 2.6569	2.233e+00	0.135086	test
chr6:30792479-30794735	 -0.830197	 5.3000	1.506e-01	0.697983	test
chr6:30792496-30798793	 -0.586262	 5.9519	7.714e-02	0.781218	test
chr6:30792562-30796080	 -0.149422	 5.4175	5.004e-03	0.943608	test
chr6:30792616-30794882	  0.176094	 4.5871	6.790e-03	0.934328	test
chr6:30792718-30795005	  1.736276	 6.3387	6.546e-01	0.418462	test
chr6:30792826-30796082	  9.257817	 4.7720	8.785e+00	0.003038	test
chr6:30792858-30795145	  0.345306	 6.9960	2.737e-02	0.868594	test
chr6:30793385-30795378	  0.134370	 7.0307	4.152e-03	0.948626	test
chr6:30793692-30795642	 -8.394576	 4.1108	4.075e+00	0.043533	test
chr6:30793736-30796336	  2.577477	 9.3297	1.373e+00	0.241321	test
chr6:30794600-30795834	 -6.518580	 2.6068	2.173e+00	0.140463	test
chr6:30794716-30795896	  1.422417	 6.4865	4.475e-01	0.503540	test
chr6:30794850-30796049	 -0.835984	 6.6777	1.573e-01	0.691639	test
chr6:30794926-30796799	  0.868495	 7.1371	1.714e-01	0.678878	test
chr6:30794988-30796126	 -6.200580	 2.3849	1.910e+00	0.166976	test
chr6:30795028-30799393	 -1.353802	 6.6960	4.025e-01	0.525785	test
chr6:30795131-30796274	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30795185-30797057	 -7.359566	 3.2437	2.958e+00	0.085458	test
chr6:30795315-30796428	 -4.064143	 5.8203	2.704e+00	0.100126	test
chr6:30795383-30797382	  0.315232	 8.7844	2.299e-02	0.879481	test
chr6:30795592-30796738	  0.578577	 3.7824	7.034e-02	0.790836	test
chr6:30795676-30797786	 -3.868136	 1.1489	5.868e-01	0.443655	test
chr6:30795749-30796759	 -0.169392	 7.1834	6.597e-03	0.935263	test
chr6:30795865-30796913	  1.304050	 3.2384	3.402e-01	0.559690	test
chr6:30796017-30797055	 -9.698267	 5.2972	5.643e+00	0.017523	test
chr6:30796074-30801491	 -0.609346	 6.7562	8.430e-02	0.771547	test
chr6:30796081-30798114	  1.366717	 4.2996	3.972e-01	0.528539	test
chr6:30796137-30797162	  3.260007	 5.2081	2.030e+00	0.154207	test
chr6:30796251-30797313	  2.015201	 5.6281	8.603e-01	0.353656	test
chr6:30796323-30798402	  1.578081	 5.2077	5.377e-01	0.463386	test
chr6:30796399-30797765	  1.370442	 5.2640	4.100e-01	0.521964	test
chr6:30796649-30797767	  0.533211	 6.2282	6.463e-02	0.799319	test
chr6:30796751-30798027	  0.640991	 6.4524	9.344e-02	0.759852	test
chr6:30796792-30798709	 -1.030285	 4.8736	2.254e-01	0.634938	test
chr6:30796799-30802734	  3.361690	 4.5569	2.112e+00	0.146128	test
chr6:30796888-30798094	 -8.394576	 4.1108	4.075e+00	0.043533	test
chr6:30797030-30798223	 -1.284640	 5.8790	3.580e-01	0.549630	test
chr6:30797056-30799386	  0.512064	 7.1753	6.012e-02	0.806304	test
chr6:30797172-30798384	  1.405200	 3.4976	4.021e-01	0.525999	test
chr6:30797312-30798532	 -0.162518	 6.7802	6.052e-03	0.937990	test
chr6:30797381-30799476	-10.064820	 5.6437	6.105e+00	0.013477	test
chr6:30797399-30807617	 -0.771338	 7.4332	1.353e-01	0.713042	test
chr6:30797450-30798599	 -0.423013	 6.3683	4.062e-02	0.840264	test
chr6:30797766-30798698	-10.046381	 5.6262	6.082e+00	0.013657	test
chr6:30797772-30799849	 -0.376444	 5.3081	3.150e-02	0.859124	test
chr6:30797965-30799048	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30798073-30801481	  0.687192	 6.5135	1.073e-01	0.743188	test
chr6:30798088-30799207	  0.037312	 6.7986	3.195e-04	0.985739	test
chr6:30798186-30799385	 -0.951812	 5.9921	2.006e-01	0.654253	test
chr6:30798218-30809276	  0.222048	 6.4587	1.127e-02	0.915439	test
chr6:30798274-30801603	 -0.215630	 6.7659	1.065e-02	0.917820	test
chr6:30798338-30799470	 -5.220064	 1.7761	1.225e+00	0.268312	test
chr6:30798455-30799775	  7.898946	 3.4450	6.920e+00	0.008524	test
chr6:30798573-30800622	  0.540753	 5.1990	6.529e-02	0.798329	test
chr6:30798625-30802428	  0.399382	 8.6840	3.685e-02	0.847762	test
chr6:30798697-30800717	  2.241268	 4.7086	1.031e+00	0.309903	test
chr6:30798726-30812197	  0.668764	 5.4196	1.002e-01	0.751647	test
chr6:30798787-30801229	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30799162-30801336	 -7.742173	 3.5547	3.354e+00	0.067056	test
chr6:30799238-30802718	 -0.554577	 8.3923	7.071e-02	0.790303	test
chr6:30799342-30801484	  0.544714	 4.4253	6.458e-02	0.799394	test
chr6:30799387-30823522	  0.377957	 3.5763	2.949e-02	0.863647	test
chr6:30799435-30801592	  1.175877	 5.9971	3.078e-01	0.579063	test
chr6:30799471-30803141	 -2.092047	 6.3489	9.066e-01	0.341023	test
chr6:30799755-30802400	 -3.789966	 5.5737	2.396e+00	0.121613	test
chr6:30799778-30804341	  0.523639	 6.2322	6.235e-02	0.802827	test
chr6:30800271-30802520	 -2.461667	 5.3781	1.170e+00	0.279420	test
chr6:30800689-30802679	 -5.534230	 1.9580	1.424e+00	0.232801	test
chr6:30801235-30802790	  0.072220	 7.3986	1.202e-03	0.972339	test
chr6:30801309-30806271	  0.235878	 7.2170	1.280e-02	0.909908	test
chr6:30801335-30802971	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30801465-30803103	  2.961293	 5.1744	1.718e+00	0.189923	test
chr6:30801483-30823647	 -0.165378	 5.6256	6.158e-03	0.937451	test
chr6:30801575-30807410	 -0.520234	 7.0207	6.177e-02	0.803726	test
chr6:30801591-30803229	 -0.106429	 6.6646	2.594e-03	0.959381	test
chr6:30802331-30803496	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:30802394-30807469	 -5.032938	 1.6741	1.117e+00	0.290657	test
chr6:30802491-30804278	 -7.859480	 3.6524	3.479e+00	0.062143	test
chr6:30802658-30804294	 -1.382848	 4.8645	3.962e-01	0.529060	test
chr6:30802698-30809197	 -2.084210	 5.8452	8.872e-01	0.346231	test
chr6:30802733-30824105	  1.986392	 6.6513	8.454e-01	0.357863	test
chr6:30802770-30804525	 -8.140149	 3.8904	3.787e+00	0.051648	test
chr6:30802961-30805380	  1.292283	 7.5658	3.739e-01	0.540867	test
chr6:30803056-30809438	 -0.661319	 9.0392	1.005e-01	0.751263	test
chr6:30803071-30805763	  2.010959	 5.6826	8.575e-01	0.354437	test
chr6:30803171-30805979	  1.304050	 3.2384	3.402e-01	0.559690	test
chr6:30803432-30806242	 -2.495140	 6.5292	1.251e+00	0.263410	test
chr6:30803490-30810855	 -9.149157	 4.7875	4.966e+00	0.025851	test
chr6:30803644-30806336	 -0.302508	 6.1724	2.077e-02	0.885415	test
chr6:30804302-30806912	  0.096760	 3.9944	1.984e-03	0.964476	test
chr6:30804413-30807003	  0.158986	 5.6392	5.710e-03	0.939768	test
chr6:30804576-30807375	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30805485-30807532	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:30805923-30807601	 -0.571516	 7.1682	7.454e-02	0.784833	test
