chrm 	start 	end 	name
chr6	30644273	30646954	chr6:30644273-30646954
chr6	30644311	30649661	chr6:30644311-30649661
chr6	30644373	30646708	chr6:30644373-30646708
chr6	30644481	30646717	chr6:30644481-30646717
chr6	30644555	30647448	chr6:30644555-30647448
chr6	30644639	30646859	chr6:30644639-30646859
chr6	30644815	30646962	chr6:30644815-30646962
chr6	30644849	30647703	chr6:30644849-30647703
chr6	30644960	30647094	chr6:30644960-30647094
chr6	30644991	30650401	chr6:30644991-30650401
chr6	30645035	30647923	chr6:30645035-30647923
chr6	30645072	30647366	chr6:30645072-30647366
chr6	30645208	30647440	chr6:30645208-30647440
chr6	30645281	30648190	chr6:30645281-30648190
chr6	30646052	30647575	chr6:30646052-30647575
chr6	30646716	30647693	chr6:30646716-30647693
chr6	30646734	30648919	chr6:30646734-30648919
chr6	30646817	30647916	chr6:30646817-30647916
chr6	30646860	30650896	chr6:30646860-30650896
chr6	30646951	30649645	chr6:30646951-30649645
chr6	30646961	30648014	chr6:30646961-30648014
chr6	30647093	30648123	chr6:30647093-30648123
chr6	30647242	30648466	chr6:30647242-30648466
chr6	30647435	30651704	chr6:30647435-30651704
chr6	30647436	30648926	chr6:30647436-30648926
chr6	30647441	30650044	chr6:30647441-30650044
chr6	30647567	30648913	chr6:30647567-30648913
chr6	30647665	30650324	chr6:30647665-30650324
chr6	30647692	30649081	chr6:30647692-30649081
chr6	30647870	30649148	chr6:30647870-30649148
chr6	30647917	30650537	chr6:30647917-30650537
chr6	30647996	30649634	chr6:30647996-30649634
chr6	30648076	30652045	chr6:30648076-30652045
chr6	30648116	30649759	chr6:30648116-30649759
chr6	30648120	30650890	chr6:30648120-30650890
chr6	30648325	30649969	chr6:30648325-30649969
chr6	30648525	30650004	chr6:30648525-30650004
chr6	30648912	30650200	chr6:30648912-30650200
chr6	30648924	30652883	chr6:30648924-30652883
chr6	30648927	30651313	chr6:30648927-30651313
chr6	30649035	30650323	chr6:30649035-30650323
chr6	30649141	30650447	chr6:30649141-30650447
chr6	30649599	30650577	chr6:30649599-30650577
chr6	30649622	30651703	chr6:30649622-30651703
chr6	30649660	30653573	chr6:30649660-30653573
chr6	30649713	30650793	chr6:30649713-30650793
chr6	30649808	30650891	chr6:30649808-30650891
chr6	30649966	30651230	chr6:30649966-30651230
chr6	30650055	30651913	chr6:30650055-30651913
chr6	30650210	30651262	chr6:30650210-30651262
chr6	30650260	30652272	chr6:30650260-30652272
chr6	30650305	30651363	chr6:30650305-30651363
chr6	30650311	30654776	chr6:30650311-30654776
chr6	30650443	30651598	chr6:30650443-30651598
chr6	30650515	30652430	chr6:30650515-30652430
chr6	30650564	30651667	chr6:30650564-30651667
chr6	30650691	30651814	chr6:30650691-30651814
chr6	30650819	30651976	chr6:30650819-30651976
chr6	30650889	30652778	chr6:30650889-30652778
chr6	30650893	30654894	chr6:30650893-30654894
chr6	30651025	30652201	chr6:30651025-30652201
chr6	30651232	30652256	chr6:30651232-30652256
chr6	30651310	30653090	chr6:30651310-30653090
chr6	30651370	30652438	chr6:30651370-30652438
chr6	30651432	30655414	chr6:30651432-30655414
chr6	30651515	30652751	chr6:30651515-30652751
chr6	30651644	30652882	chr6:30651644-30652882
chr6	30651668	30653541	chr6:30651668-30653541
chr6	30651809	30653054	chr6:30651809-30653054
chr6	30651912	30653813	chr6:30651912-30653813
chr6	30651941	30653101	chr6:30651941-30653101
chr6	30651991	30655929	chr6:30651991-30655929
chr6	30652167	30653361	chr6:30652167-30653361
chr6	30652202	30654127	chr6:30652202-30654127
chr6	30652254	30653522	chr6:30652254-30653522
chr6	30652396	30653676	chr6:30652396-30653676
chr6	30652425	30654360	chr6:30652425-30654360
chr6	30652685	30653798	chr6:30652685-30653798
chr6	30652760	30654786	chr6:30652760-30654786
chr6	30652770	30656901	chr6:30652770-30656901
chr6	30652828	30654021	chr6:30652828-30654021
chr6	30652971	30654072	chr6:30652971-30654072
chr6	30653078	30655402	chr6:30653078-30655402
chr6	30653079	30654172	chr6:30653079-30654172
chr6	30653360	30654286	chr6:30653360-30654286
chr6	30653517	30654725	chr6:30653517-30654725
chr6	30653526	30655794	chr6:30653526-30655794
chr6	30653564	30658429	chr6:30653564-30658429
chr6	30653689	30654744	chr6:30653689-30654744
chr6	30653779	30655927	chr6:30653779-30655927
chr6	30653809	30654868	chr6:30653809-30654868
chr6	30653957	30655206	chr6:30653957-30655206
chr6	30654071	30655327	chr6:30654071-30655327
chr6	30654126	30656115	chr6:30654126-30656115
chr6	30654171	30655416	chr6:30654171-30655416
chr6	30654270	30658560	chr6:30654270-30658560
chr6	30654285	30655571	chr6:30654285-30655571
chr6	30654354	30656371	chr6:30654354-30656371
chr6	30654545	30655782	chr6:30654545-30655782
chr6	30654726	30655905	chr6:30654726-30655905
chr6	30654766	30656913	chr6:30654766-30656913
chr6	30654796	30659492	chr6:30654796-30659492
chr6	30654867	30655997	chr6:30654867-30655997
chr6	30655098	30656093	chr6:30655098-30656093
chr6	30655258	30656335	chr6:30655258-30656335
chr6	30655328	30657032	chr6:30655328-30657032
chr6	30655401	30656349	chr6:30655401-30656349
chr6	30655424	30668334	chr6:30655424-30668334
chr6	30655570	30656701	chr6:30655570-30656701
chr6	30655603	30657217	chr6:30655603-30657217
chr6	30655737	30656724	chr6:30655737-30656724
chr6	30655858	30656861	chr6:30655858-30656861
chr6	30655891	30658031	chr6:30655891-30658031
chr6	30655928	30670347	chr6:30655928-30670347
chr6	30655972	30656993	chr6:30655972-30656993
chr6	30656091	30657201	chr6:30656091-30657201
chr6	30656114	30658297	chr6:30656114-30658297
chr6	30656241	30657372	chr6:30656241-30657372
chr6	30656333	30657488	chr6:30656333-30657488
chr6	30656379	30658299	chr6:30656379-30658299
chr6	30656504	30657794	chr6:30656504-30657794
chr6	30656706	30657879	chr6:30656706-30657879
chr6	30656813	30658554	chr6:30656813-30658554
chr6	30656834	30658015	chr6:30656834-30658015
chr6	30656914	30670335	chr6:30656914-30670335
chr6	30656992	30658284	chr6:30656992-30658284
chr6	30657013	30658910	chr6:30657013-30658910
chr6	30657203	30658397	chr6:30657203-30658397
chr6	30657230	30659003	chr6:30657230-30659003
chr6	30657312	30658482	chr6:30657312-30658482
chr6	30657464	30658595	chr6:30657464-30658595
chr6	30657776	30658715	chr6:30657776-30658715
chr6	30657878	30658924	chr6:30657878-30658924
chr6	30657887	30659457	chr6:30657887-30659457
chr6	30658014	30659336	chr6:30658014-30659336
chr6	30658060	30670953	chr6:30658060-30670953
chr6	30658088	30660246	chr6:30658088-30660246
chr6	30658202	30659434	chr6:30658202-30659434
chr6	30658298	30667750	chr6:30658298-30667750
chr6	30658394	30659460	chr6:30658394-30659460
chr6	30658481	30659685	chr6:30658481-30659685
chr6	30658517	30667863	chr6:30658517-30667863
chr6	30658568	30671527	chr6:30658568-30671527
chr6	30658592	30660189	chr6:30658592-30660189
chr6	30658699	30660238	chr6:30658699-30660238
chr6	30658766	30668171	chr6:30658766-30668171
chr6	30658909	30661585	chr6:30658909-30661585
chr6	30658997	30668385	chr6:30658997-30668385
chr6	30659187	30664337	chr6:30659187-30664337
chr6	30659355	30664353	chr6:30659355-30664353
chr6	30659453	30670325	chr6:30659453-30670325
chr6	30659459	30665250	chr6:30659459-30665250
chr6	30659491	30672565	chr6:30659491-30672565
chr6	30659636	30665268	chr6:30659636-30665268
chr6	30659686	30670624	chr6:30659686-30670624
chr6	30660070	30665615	chr6:30660070-30665615
chr6	30660237	30667707	chr6:30660237-30667707
chr6	30660646	30667846	chr6:30660646-30667846
chr6	30661928	30668129	chr6:30661928-30668129
chr6	30664338	30668134	chr6:30664338-30668134
chr6	30664428	30670849	chr6:30664428-30670849
chr6	30664861	30668315	chr6:30664861-30668315
chr6	30665280	30668351	chr6:30665280-30668351
chr6	30665614	30668514	chr6:30665614-30668514
chr6	30667652	30669263	chr6:30667652-30669263
chr6	30667788	30669438	chr6:30667788-30669438
chr6	30667846	30671232	chr6:30667846-30671232
chr6	30667865	30673872	chr6:30667865-30673872
chr6	30667915	30670143	chr6:30667915-30670143
chr6	30668130	30670195	chr6:30668130-30670195
chr6	30668164	30671511	chr6:30668164-30671511
chr6	30668260	30670310	chr6:30668260-30670310
chr6	30668350	30670421	chr6:30668350-30670421
chr6	30668381	30671760	chr6:30668381-30671760
chr6	30668477	30670558	chr6:30668477-30670558
chr6	30668526	30674897	chr6:30668526-30674897
chr6	30668899	30670814	chr6:30668899-30670814
chr6	30669379	30670948	chr6:30669379-30670948
chr6	30669764	30671085	chr6:30669764-30671085
chr6	30670190	30671229	chr6:30670190-30671229
chr6	30670276	30671474	chr6:30670276-30671474
chr6	30670339	30671992	chr6:30670339-30671992
chr6	30670348	30676052	chr6:30670348-30676052
chr6	30670396	30671505	chr6:30670396-30671505
chr6	30670569	30671611	chr6:30670569-30671611
chr6	30670623	30672541	chr6:30670623-30672541
chr6	30670810	30671749	chr6:30670810-30671749
chr6	30670849	30672549	chr6:30670849-30672549
chr6	30670879	30679319	chr6:30670879-30679319
chr6	30670928	30671823	chr6:30670928-30671823
chr6	30671038	30671971	chr6:30671038-30671971
chr6	30671105	30673799	chr6:30671105-30673799
chr6	30671172	30672065	chr6:30671172-30672065
chr6	30671373	30672238	chr6:30671373-30672238
chr6	30671475	30674885	chr6:30671475-30674885
chr6	30671491	30672540	chr6:30671491-30672540
chr6	30671535	30679960	chr6:30671535-30679960
chr6	30671595	30672722	chr6:30671595-30672722
chr6	30671721	30672927	chr6:30671721-30672927
chr6	30671759	30675355	chr6:30671759-30675355
chr6	30671821	30673287	chr6:30671821-30673287
chr6	30671911	30673725	chr6:30671911-30673725
chr6	30671985	30676002	chr6:30671985-30676002
chr6	30672057	30680444	chr6:30672057-30680444
chr6	30672064	30673720	chr6:30672064-30673720
chr6	30672207	30673840	chr6:30672207-30673840
chr6	30672239	30676038	chr6:30672239-30676038
chr6	30672550	30673988	chr6:30672550-30673988
chr6	30672556	30678806	chr6:30672556-30678806
chr6	30672721	30674812	chr6:30672721-30674812
chr6	30672723	30681813	chr6:30672723-30681813
chr6	30672926	30675043	chr6:30672926-30675043
chr6	30673049	30675222	chr6:30673049-30675222
chr6	30673311	30675310	chr6:30673311-30675310
chr6	30673729	30675539	chr6:30673729-30675539
chr6	30673741	30679270	chr6:30673741-30679270
chr6	30673837	30675587	chr6:30673837-30675587
chr6	30673982	30675980	chr6:30673982-30675980
chr6	30674823	30676007	chr6:30674823-30676007
chr6	30674849	30679273	chr6:30674849-30679273
chr6	30674892	30682860	chr6:30674892-30682860
chr6	30675011	30676126	chr6:30675011-30676126
chr6	30675136	30676350	chr6:30675136-30676350
chr6	30675287	30678623	chr6:30675287-30678623
chr6	30675338	30679495	chr6:30675338-30679495
chr6	30675404	30678805	chr6:30675404-30678805
chr6	30675563	30679206	chr6:30675563-30679206
chr6	30675624	30679816	chr6:30675624-30679816
chr6	30675790	30679255	chr6:30675790-30679255
chr6	30675987	30679358	chr6:30675987-30679358
chr6	30676017	30680127	chr6:30676017-30680127
chr6	30676035	30684366	chr6:30676035-30684366
chr6	30676125	30679507	chr6:30676125-30679507
chr6	30676349	30679656	chr6:30676349-30679656
chr6	30676355	30680408	chr6:30676355-30680408
chr6	30676496	30679803	chr6:30676496-30679803
chr6	30678771	30679956	chr6:30678771-30679956
chr6	30678866	30680920	chr6:30678866-30680920
chr6	30679070	30680126	chr6:30679070-30680126
chr6	30679224	30680250	chr6:30679224-30680250
chr6	30679285	30681785	chr6:30679285-30681785
chr6	30679326	30684490	chr6:30679326-30684490
chr6	30679357	30680407	chr6:30679357-30680407
chr6	30679502	30680524	chr6:30679502-30680524
chr6	30679508	30682093	chr6:30679508-30682093
chr6	30679614	30680725	chr6:30679614-30680725
chr6	30679800	30680857	chr6:30679800-30680857
chr6	30679829	30682834	chr6:30679829-30682834
chr6	30679873	30685258	chr6:30679873-30685258
chr6	30679948	30680927	chr6:30679948-30680927
chr6	30680039	30682863	chr6:30680039-30682863
chr6	30680053	30681177	chr6:30680053-30681177
chr6	30680167	30681595	chr6:30680167-30681595
chr6	30680247	30683837	chr6:30680247-30683837
chr6	30680406	30681708	chr6:30680406-30681708
chr6	30680407	30687376	chr6:30680407-30687376
chr6	30680503	30681782	chr6:30680503-30681782
chr6	30680647	30681942	chr6:30680647-30681942
chr6	30680747	30684376	chr6:30680747-30684376
chr6	30680777	30682049	chr6:30680777-30682049
chr6	30680889	30682643	chr6:30680889-30682643
chr6	30681176	30682815	chr6:30681176-30682815
chr6	30681430	30682937	chr6:30681430-30682937
chr6	30681663	30683715	chr6:30681663-30683715
chr6	30681753	30684704	chr6:30681753-30684704
chr6	30681754	30683835	chr6:30681754-30683835
chr6	30681774	30687405	chr6:30681774-30687405
chr6	30681910	30683945	chr6:30681910-30683945
chr6	30681947	30685009	chr6:30681947-30685009
chr6	30682011	30684340	chr6:30682011-30684340
chr6	30682645	30684463	chr6:30682645-30684463
chr6	30682652	30685190	chr6:30682652-30685190
chr6	30682821	30684586	chr6:30682821-30684586
chr6	30682843	30687999	chr6:30682843-30687999
chr6	30682860	30685417	chr6:30682860-30685417
chr6	30682936	30684696	chr6:30682936-30684696
chr6	30683041	30684817	chr6:30683041-30684817
chr6	30683787	30684979	chr6:30683787-30684979
chr6	30683836	30685676	chr6:30683836-30685676
chr6	30683864	30688673	chr6:30683864-30688673
chr6	30683907	30685173	chr6:30683907-30685173
chr6	30684335	30685272	chr6:30684335-30685272
chr6	30684369	30687375	chr6:30684369-30687375
chr6	30684456	30685377	chr6:30684456-30685377
chr6	30684489	30689188	chr6:30684489-30689188
chr6	30684581	30685538	chr6:30684581-30685538
chr6	30684664	30687743	chr6:30684664-30687743
chr6	30684691	30685643	chr6:30684691-30685643
chr6	30684788	30686516	chr6:30684788-30686516
chr6	30684886	30687970	chr6:30684886-30687970
chr6	30684910	30686988	chr6:30684910-30686988
chr6	30685125	30687049	chr6:30685125-30687049
chr6	30685181	30689627	chr6:30685181-30689627
chr6	30685187	30688571	chr6:30685187-30688571
chr6	30685248	30687158	chr6:30685248-30687158
chr6	30685383	30687354	chr6:30685383-30687354
chr6	30685412	30688897	chr6:30685412-30688897
chr6	30685534	30687526	chr6:30685534-30687526
chr6	30685622	30687689	chr6:30685622-30687689
chr6	30685632	30689002	chr6:30685632-30689002
chr6	30685697	30690554	chr6:30685697-30690554
chr6	30686083	30687857	chr6:30686083-30687857
chr6	30686746	30687984	chr6:30686746-30687984
chr6	30687002	30688247	chr6:30687002-30688247
chr6	30687145	30688565	chr6:30687145-30688565
chr6	30687316	30688635	chr6:30687316-30688635
chr6	30687371	30689317	chr6:30687371-30689317
chr6	30687405	30693593	chr6:30687405-30693593
chr6	30687520	30688721	chr6:30687520-30688721
chr6	30687677	30688878	chr6:30687677-30688878
chr6	30687681	30689611	chr6:30687681-30689611
chr6	30687820	30688956	chr6:30687820-30688956
chr6	30687912	30690552	chr6:30687912-30690552
chr6	30687934	30689101	chr6:30687934-30689101
chr6	30687980	30696005	chr6:30687980-30696005
chr6	30688133	30689187	chr6:30688133-30689187
chr6	30688529	30689289	chr6:30688529-30689289
chr6	30688570	30691027	chr6:30688570-30691027
chr6	30688573	30698156	chr6:30688573-30698156
chr6	30688634	30689489	chr6:30688634-30689489
chr6	30688720	30689567	chr6:30688720-30689567
chr6	30688788	30693539	chr6:30688788-30693539
chr6	30688839	30689654	chr6:30688839-30689654
chr6	30688965	30689748	chr6:30688965-30689748
chr6	30688995	30693772	chr6:30688995-30693772
chr6	30689079	30690288	chr6:30689079-30690288
chr6	30689139	30698708	chr6:30689139-30698708
chr6	30689184	30690311	chr6:30689184-30690311
chr6	30689287	30690513	chr6:30689287-30690513
chr6	30689304	30693975	chr6:30689304-30693975
chr6	30689417	30690846	chr6:30689417-30690846
chr6	30689546	30690964	chr6:30689546-30690964
chr6	30689610	30696004	chr6:30689610-30696004
chr6	30689626	30700643	chr6:30689626-30700643
chr6	30689640	30691121	chr6:30689640-30691121
chr6	30689745	30692748	chr6:30689745-30692748
chr6	30689868	30693220	chr6:30689868-30693220
chr6	30690310	30693524	chr6:30690310-30693524
chr6	30690509	30697489	chr6:30690509-30697489
chr6	30690512	30693528	chr6:30690512-30693528
chr6	30690553	30700717	chr6:30690553-30700717
chr6	30690621	30693738	chr6:30690621-30693738
chr6	30690938	30693928	chr6:30690938-30693928
chr6	30691006	30697549	chr6:30691006-30697549
chr6	30691107	30693957	chr6:30691107-30693957
chr6	30692544	30694240	chr6:30692544-30694240
chr6	30692856	30694972	chr6:30692856-30694972
chr6	30693261	30695480	chr6:30693261-30695480
chr6	30693518	30698101	chr6:30693518-30698101
chr6	30693525	30695575	chr6:30693525-30695575
chr6	30693579	30702827	chr6:30693579-30702827
chr6	30693748	30695862	chr6:30693748-30695862
chr6	30693760	30698341	chr6:30693760-30698341
chr6	30693854	30695963	chr6:30693854-30695963
chr6	30693969	30696166	chr6:30693969-30696166
chr6	30693974	30698656	chr6:30693974-30698656
chr6	30694126	30696191	chr6:30694126-30696191
chr6	30694692	30697245	chr6:30694692-30697245
chr6	30695161	30697490	chr6:30695161-30697490
chr6	30695570	30697488	chr6:30695570-30697488
chr6	30695795	30697754	chr6:30695795-30697754
chr6	30695866	30699474	chr6:30695866-30699474
chr6	30695950	30697936	chr6:30695950-30697936
chr6	30695991	30706739	chr6:30695991-30706739
chr6	30696038	30698095	chr6:30696038-30698095
chr6	30696174	30698099	chr6:30696174-30698099
chr6	30696200	30700182	chr6:30696200-30700182
chr6	30697244	30698258	chr6:30697244-30698258
chr6	30697361	30698340	chr6:30697361-30698340
chr6	30697492	30698467	chr6:30697492-30698467
chr6	30697536	30700473	chr6:30697536-30700473
chr6	30697719	30698640	chr6:30697719-30698640
chr6	30697839	30699331	chr6:30697839-30699331
chr6	30697987	30699386	chr6:30697987-30699386
chr6	30698100	30700682	chr6:30698100-30700682
chr6	30698111	30699630	chr6:30698111-30699630
chr6	30698114	30708278	chr6:30698114-30708278
chr6	30698237	30700075	chr6:30698237-30700075
chr6	30698316	30702808	chr6:30698316-30702808
chr6	30698339	30700113	chr6:30698339-30700113
chr6	30698452	30700445	chr6:30698452-30700445
chr6	30698612	30700626	chr6:30698612-30700626
chr6	30698653	30703068	chr6:30698653-30703068
chr6	30698671	30709011	chr6:30698671-30709011
chr6	30698877	30701159	chr6:30698877-30701159
chr6	30699385	30701793	chr6:30699385-30701793
chr6	30699473	30703553	chr6:30699473-30703553
chr6	30699475	30709939	chr6:30699475-30709939
chr6	30699499	30702472	chr6:30699499-30702472
chr6	30699690	30702753	chr6:30699690-30702753
chr6	30700108	30703048	chr6:30700108-30703048
chr6	30700120	30705788	chr6:30700120-30705788
chr6	30700428	30703066	chr6:30700428-30703066
chr6	30700455	30706561	chr6:30700455-30706561
chr6	30700620	30703473	chr6:30700620-30703473
chr6	30700652	30710734	chr6:30700652-30710734
chr6	30700675	30708044	chr6:30700675-30708044
